Temps;Déplacement;Charge
(s);(mm);(N)
"38,20000";"2,54667";"25390,98047"
"38,30000";"2,55343";"25477,03320"
"38,40000";"2,56025";"25552,68945"
"38,50000";"2,56676";"25628,87891"
"38,60000";"2,57358";"25712,59180"
"38,70000";"2,58022";"25782,50195"
"38,80000";"2,58673";"25862,56250"
"38,90000";"2,59361";"25945,58984"
"39,00000";"2,60007";"26016,17188"
"39,10000";"2,60676";"26100,16406"
"39,20000";"2,61364";"26177,07031"
"39,30000";"2,62010";"26248,24609"
"39,40000";"2,62685";"26334,49414"
"39,50000";"2,63361";"26410,85352"
"39,60000";"2,64006";"26483,37695"
"39,70000";"2,64676";"26567,74805"
"39,80000";"2,65346";"26641,61328"
"39,90000";"2,66009";"26723,22656"
"40,00000";"2,66691";"26801,88086"
"40,10000";"2,67349";"26871,85742"
"40,20000";"2,68006";"26956,42383"
"40,30000";"2,68694";"27040,21094"
"40,40000";"2,69340";"27107,13086"
"40,50000";"2,70009";"27191,22266"
"40,60000";"2,70691";"27268,22461"
"40,70000";"2,71325";"27339,92578"
"40,80000";"2,72006";"27426,62695"
"40,90000";"2,72688";"27498,05078"
"41,00000";"2,73340";"27575,04297"
"41,10000";"2,74021";"27659,94727"
"41,20000";"2,74691";"27727,30078"
"41,30000";"2,75343";"27809,37305"
"41,40000";"2,76030";"27888,88867"
"41,50000";"2,76676";"27957,06641"
"41,60000";"2,77340";"28041,66016"
"41,70000";"2,78027";"28118,49805"
"41,80000";"2,78673";"28188,01172"
"41,90000";"2,79348";"28269,83008"
"42,00000";"2,80030";"28345,81445"
"42,10000";"2,80670";"28418,73828"
"42,20000";"2,81357";"28502,73242"
"42,30000";"2,82015";"28569,55859"
"42,40000";"2,82673";"28648,04297"
"42,50000";"2,83360";"28729,62109"
"42,60000";"2,84006";"28795,74023"
"42,70000";"2,84676";"28880,53320"
"42,80000";"2,85363";"28953,39648"
"42,90000";"2,86003";"29023,54688"
"43,00000";"2,86679";"29104,99805"
"43,10000";"2,87360";"29178,57422"
"43,20000";"2,88006";"29249,86719"
"43,30000";"2,88682";"29329,78906"
"43,40000";"2,89351";"29401,64844"
"43,50000";"2,90009";"29480,70703"
"43,60000";"2,90690";"29556,11133"
"43,70000";"2,91342";"29622,24219"
"43,80000";"2,92006";"29702,92773"
"43,90000";"2,92693";"29781,69336"
"44,00000";"2,93333";"29846,12500"
"44,10000";"2,94015";"29928,29688"
"44,20000";"2,94696";"29998,37695"
"44,30000";"2,95336";"30069,31641"
"44,40000";"2,96018";"30149,96875"
"44,50000";"2,96693";"30216,77734"
"44,60000";"2,97345";"30290,50000"
"44,70000";"2,98021";"30367,83398"
"44,80000";"2,98684";"30436,51562"
"44,90000";"2,99342";"30512,59766"
"45,00000";"3,00030";"30586,75000"
"45,10000";"3,00675";"30650,88672"
"45,20000";"3,01345";"30731,67773"
"45,30000";"3,02033";"30800,27344"
"45,40000";"3,02666";"30864,27734"
"45,50000";"3,03348";"30944,26758"
"45,60000";"3,04024";"31013,18164"
"45,70000";"3,04669";"31079,81055"
"45,80000";"3,05351";"31155,67773"
"45,90000";"3,06021";"31219,09766"
"46,00000";"3,06678";"31291,30859"
"46,10000";"3,07360";"31364,11328"
"46,20000";"3,08012";"31425,27344"
"46,30000";"3,08681";"31500,35352"
"46,40000";"3,09363";"31568,98242"
"46,50000";"3,10003";"31629,91992"
"46,60000";"3,10684";"31708,12695"
"46,70000";"3,11360";"31770,16992"
"46,80000";"3,12011";"31836,21680"
"46,90000";"3,12687";"31907,65625"
"47,00000";"3,13357";"31970,31250"
"47,10000";"3,14008";"32035,86719"
"47,20000";"3,14690";"32106,27148"
"47,30000";"3,15348";"32166,20898"
"47,40000";"3,16005";"32235,17578"
"47,50000";"3,16699";"32301,55664"
"47,60000";"3,17339";"32356,34570"
"47,70000";"3,18014";"32429,63477"
"47,80000";"3,18696";"32490,48633"
"47,90000";"3,19336";"32548,13281"
"48,00000";"3,20023";"32620,39648"
"48,10000";"3,20687";"32674,80078"
"48,20000";"3,21339";"32736,67969"
"48,30000";"3,22026";"32805,42188"
"48,40000";"3,22684";"32860,49219"
"48,50000";"3,23342";"32924,15625"
"48,60000";"3,24029";"32985,45312"
"48,70000";"3,24669";"33037,69922"
"48,80000";"3,25339";"33105,65234"
"48,90000";"3,26026";"33162,18359"
"49,00000";"3,26666";"33215,17578"
"49,10000";"3,27347";"33279,27734"
"49,20000";"3,28023";"33333,91016"
"49,30000";"3,28675";"33390,79688"
"49,40000";"3,29356";"33450,48047"
"49,50000";"3,30014";"33496,56641"
"49,60000";"3,30672";"33556,60547"
"49,70000";"3,31359";"33614,84375"
"49,80000";"3,32005";"33660,18359"
"49,90000";"3,32675";"33723,51953"
"50,00000";"3,33362";"33773,42969"
"50,10000";"3,34008";"33819,96094"
"50,20000";"3,34684";"33876,92969"
"50,30000";"3,35353";"33924,24609"
"50,40000";"3,35999";"33972,55469"
"50,50000";"3,36681";"34028,12891"
"50,60000";"3,37350";"34069,25391"
"50,70000";"3,38002";"34119,14062"
"50,80000";"3,38696";"34172,33594"
"50,90000";"3,39347";"34208,96094"
"51,00000";"3,40017";"34261,92188"
"51,10000";"3,40704";"34313,38672"
"51,20000";"3,41338";"34345,49219"
"51,30000";"3,42014";"34394,39453"
"51,40000";"3,42689";"34431,19531"
"51,50000";"3,43335";"34472,30469"
"51,60000";"3,44023";"34522,09375"
"51,70000";"3,44692";"34555,28125"
"51,80000";"3,45344";"34596,79297"
"51,90000";"3,46026";"34635,73828"
"52,00000";"3,46683";"34666,33984"
"52,10000";"3,47341";"34704,84375"
"52,20000";"3,48029";"34741,77344"
"52,30000";"3,48656";"34768,05469"
"52,40000";"3,49344";"34816,11719"
"52,50000";"3,50032";"34842,85156"
"52,60000";"3,50677";"34868,50000"
"52,70000";"3,51359";"34908,14453"
"52,80000";"3,52023";"34929,70312"
"52,90000";"3,52674";"34960,51562"
