Temps;Déplacement;Charge
(s);(mm);(N)
"46,46400";"3,09781";"32330,67969"
"46,56400";"3,10439";"32449,60547"
"46,66400";"3,11103";"32579,64258"
"46,76400";"3,11790";"32711,21680"
"46,86400";"3,12454";"32830,16797"
"46,96400";"3,13100";"32929,14453"
"47,06400";"3,13781";"33045,46875"
"47,13600";"3,14242";"32744,40430"
"47,14600";"3,14313";"32492,08398"
"47,16200";"3,14421";"32237,37500"
"47,26200";"3,15103";"32404,64844"
"47,36200";"3,15772";"32628,87305"
"47,46200";"3,16424";"32855,73828"
"47,56200";"3,17100";"33066,26562"
"47,66200";"3,17763";"33248,90625"
"47,76200";"3,18415";"33426,58984"
"47,86200";"3,19103";"33587,75391"
"47,90400";"3,19372";"33282,35938"
"47,91400";"3,19437";"33013,13672"
"47,92800";"3,19533";"32752,23633"
"48,02800";"3,20221";"32866,89844"
"48,12800";"3,20872";"33085,37500"
"48,22800";"3,21524";"33317,87109"
"48,32800";"3,22212";"33533,58984"
"48,42800";"3,22857";"33718,85156"
"48,52800";"3,23521";"33907,87109"
"48,62800";"3,24209";"34073,30859"
"48,72800";"3,24848";"34229,99219"
"48,82800";"3,25524";"34389,67188"
"48,92800";"3,26205";"34534,75391"
"49,02800";"3,26851";"34674,68359"
"49,12800";"3,27533";"34815,21875"
"49,22800";"3,28196";"34943,82422"
"49,32800";"3,28860";"35082,76172"
"49,42800";"3,29542";"35216,61328"
"49,52800";"3,30187";"35336,32031"
"49,62800";"3,30857";"35474,76172"
"49,72800";"3,31545";"35606,13281"
"49,82800";"3,32184";"35721,29688"
"49,90800";"3,32746";"35454,58203"
"49,91800";"3,32812";"35175,02344"
"49,93200";"3,32902";"34903,19141"
"50,03200";"3,33583";"35004,79688"
"50,13200";"3,34223";"35233,41797"
"50,23200";"3,34893";"35463,99609"
"50,33200";"3,35563";"35673,08203"
"50,43200";"3,36214";"35873,36719"
"50,53200";"3,36890";"36057,48047"
"50,63200";"3,37554";"36220,40234"
"50,73200";"3,38217";"36365,51172"
"50,75600";"3,38379";"36094,51953"
"50,76600";"3,38450";"35824,94141"
"50,78000";"3,38552";"35549,33594"
"50,88000";"3,39216";"35632,87109"
"50,98000";"3,39903";"35861,80859"
"51,08000";"3,40537";"36082,64453"
"51,18000";"3,41207";"36301,48047"
"51,28000";"3,41876";"36489,24609"
"51,38000";"3,42534";"36673,13281"
"51,48000";"3,43222";"36854,92969"
"51,58000";"3,43879";"37009,44141"
"51,68000";"3,44531";"37169,88672"
"51,78000";"3,45231";"37329,82812"
"51,88000";"3,45876";"37472,83594"
"51,98000";"3,46534";"37613,30078"
"52,08000";"3,47221";"37752,62891"
"52,18000";"3,47873";"37881,45703"
"52,28000";"3,48543";"38029,38281"
"52,38000";"3,49230";"38158,75781"
"52,48000";"3,49870";"38291,92578"
"52,58000";"3,50552";"38434,75391"
"52,68000";"3,51215";"38553,60547"
"52,78000";"3,51873";"38665,21484"
"52,81600";"3,52124";"38397,39453"
"52,82600";"3,52202";"38110,29297"
"52,83800";"3,52292";"37845,96875"
"52,93800";"3,52937";"37879,61328"
"53,03800";"3,53607";"38116,55469"
"53,13800";"3,54271";"38340,71875"
"53,23800";"3,54922";"38562,72266"
"53,33800";"3,55610";"38766,92188"
"53,43800";"3,56262";"38943,20312"
"53,53800";"3,56925";"39121,59375"
"53,63800";"3,57613";"39276,73438"
"53,69400";"3,57972";"38970,82031"
"53,70400";"3,58037";"38698,18359"
"53,71800";"3,58127";"38434,91797"
"53,81800";"3,58815";"38547,08984"
"53,91800";"3,59472";"38767,94922"
"54,01800";"3,60130";"38999,69922"
"54,11800";"3,60812";"39218,08594"
"54,21800";"3,61463";"39411,40234"
"54,31800";"3,62127";"39602,50781"
"54,41800";"3,62809";"39773,06250"
"54,51800";"3,63448";"39937,51953"
"54,61800";"3,64130";"40108,60938"
"54,71800";"3,64812";"40260,09766"
"54,81800";"3,65451";"40403,45703"
"54,91800";"3,66139";"40555,87891"
"55,01800";"3,66809";"40687,90625"
"55,11800";"3,67460";"40828,60156"
"55,21800";"3,68142";"40967,06641"
"55,31800";"3,68794";"41100,01562"
"55,41800";"3,69457";"41242,54297"
"55,51800";"3,70145";"41378,39844"
"55,61800";"3,70791";"41508,86328"
"55,71800";"3,71466";"41640,52734"
"55,81800";"3,72148";"41490,75000"
"55,82800";"3,72219";"41184,13281"
"55,83800";"3,72291";"40920,20312"
"55,85800";"3,72417";"40659,43359"
"55,95800";"3,73080";"40886,80469"
"56,05800";"3,73732";"41123,92188"
"56,15800";"3,74414";"41354,24609"
"56,25800";"3,75059";"41563,58203"
"56,35800";"3,75729";"41772,69531"
"56,45800";"3,76417";"41961,58984"
"56,55800";"3,77056";"42130,52734"
"56,65800";"3,77732";"42301,84375"
"56,75800";"3,78414";"42110,61328"
"56,76800";"3,78485";"41822,78906"
"56,78000";"3,78575";"41558,17969"
"56,88000";"3,79221";"41577,48828"
"56,98000";"3,79879";"41811,61328"
"57,08000";"3,80554";"42033,81250"
"57,18000";"3,81194";"42252,28906"
"57,28000";"3,81876";"42465,96875"
"57,38000";"3,82545";"42646,47656"
"57,48000";"3,83197";"42828,94531"
"57,58000";"3,83884";"43012,74219"
"57,68000";"3,84548";"43168,87891"
"57,78000";"3,85200";"43327,27344"
"57,88000";"3,85887";"43485,17578"
"57,98000";"3,86533";"43623,74219"
"58,08000";"3,87197";"43772,34766"
"58,18000";"3,87890";"43914,40625"
"58,28000";"3,88536";"44047,53906"
"58,38000";"3,89206";"44193,14844"
"58,48000";"3,89881";"44326,17969"
"58,58000";"3,90539";"44468,18750"
"58,68000";"3,91215";"44610,42578"
"58,78000";"3,91884";"44737,74219"
"58,88000";"3,92542";"44865,08203"
"58,98000";"3,93235";"44571,57422"
"58,98800";"3,93289";"44314,37500"
"58,99800";"3,93349";"44054,21875"
"59,02200";"3,93511";"43801,21094"
"59,11400";"3,94138";"44055,47266"
"59,21400";"3,94772";"44282,18750"
"59,31400";"3,95448";"44519,47656"
"59,41400";"3,96111";"44732,56250"
"59,51400";"3,96751";"44938,71094"
"59,61400";"3,97445";"45139,78516"
"59,71400";"3,98102";"45314,15625"
"59,81400";"3,98766";"45492,13672"
"59,91400";"3,99448";"45641,72266"
"59,96600";"3,99782";"45336,79297"
"59,97600";"3,99854";"45031,09766"
"59,98800";"3,99938";"44754,45312"
"60,08800";"4,00620";"44788,64453"
"60,18800";"4,01271";"45006,62500"
"60,28800";"4,01917";"45235,65625"
"60,38800";"4,02610";"45463,60156"
"60,48800";"4,03256";"45671,64062"
"60,58800";"4,03926";"45868,74219"
"60,68800";"4,04613";"46050,52734"
"60,78800";"4,05259";"46224,50391"
"60,88800";"4,05929";"46403,37891"
"60,98800";"4,06604";"46562,29297"
"61,08800";"4,07256";"46721,45312"
"61,18800";"4,07938";"46885,53516"
"61,28800";"4,08601";"47019,08594"
"61,38800";"4,09259";"47163,44922"
"61,48800";"4,09947";"47312,10156"
"61,58800";"4,10598";"47441,97266"
"61,68800";"4,11256";"47591,16406"
"61,78800";"4,11950";"47736,94141"
"61,88800";"4,12595";"47869,94531"
"61,98800";"4,13253";"48012,27344"
"62,08800";"4,13947";"48150,26172"
"62,18800";"4,14592";"48269,89844"
"62,27600";"4,15202";"47987,31641"
"62,28400";"4,15256";"47712,55469"
"62,29400";"4,15322";"47425,62891"
"62,31000";"4,15423";"47173,80859"
"62,41000";"4,16111";"47381,71875"
"62,51000";"4,16745";"47611,87500"
"62,61000";"4,17408";"47852,05859"
"62,71000";"4,18084";"48068,85938"
"62,81000";"4,18730";"48278,91406"
"62,91000";"4,19411";"48483,78516"
"63,01000";"4,20081";"48661,11328"
"63,11000";"4,20727";"48836,57031"
"63,21000";"4,21414";"49008,03516"
"63,31000";"4,22078";"49043,39062"
"63,32000";"4,22156";"48772,16406"
"63,32800";"4,22215";"48516,08984"
"63,33800";"4,22287";"48248,04688"
"63,35800";"4,22425";"47987,93359"
"63,45800";"4,23070";"48209,38672"
"63,55800";"4,23728";"48445,70703"
"63,65800";"4,24416";"48673,50000"
"63,75800";"4,25055";"48891,04297"
"63,85800";"4,25731";"49109,79688"
